time,seconds_elapsed,z,y,x
1788893111066512600,8.9795126953125,-3.10992693901062,1.9001250267028809,1.6502349376678467
1788893111076530200,8.9895302734375,-1.9196410179138184,1.6952333450317383,0.2579970359802246
1788893111086548200,8.99954833984375,-0.45021724700927734,1.3389525413513184,-1.5469856262207031
1788893111096567000,9.009567138671875,1.0554957389831543,0.781651496887207,-3.3730053901672363
1788893111106586600,9.019586669921875,2.540156841278076,-0.11008262634277344,-4.133934020996094
1788893111116607200,9.029607177734375,3.7312355041503906,-1.3414559364318848,-3.5666799545288086
1788893111126628600,9.039628662109376,4.674188613891602,-2.7982587814331055,-3.2081823348999023
1788893111136650800,9.049650634765625,5.504052639007568,-3.3480749130249023,-3.1339335441589355
1788893111146673700,9.059673583984376,6.019194602966309,-3.2532896995544434,-2.489816665649414
1788893111156697000,9.069697021484375,5.91471004486084,-2.555450439453125,-1.3460240364074707
1788893111166721000,9.079720947265624,4.7787580490112305,-1.821897029876709,-0.40958070755004883
1788893111176745500,9.089745361328125,3.0155205726623535,-1.010159969329834,-0.44771385192871094
1788893111186770200,9.099770263671875,1.2408595085144043,-0.11648178100585938,-0.24222660064697266
1788893111196795100,9.109795166015624,-0.42224931716918945,0.5765776634216309,0.10951662063598633
1788893111206819800,9.11981982421875,-1.8698749542236328,1.143172264099121,0.4648599624633789
1788893111216841000,9.129841064453124,-2.9994187355041504,1.6662602424621582,0.7139098644256592
1788893111226859800,9.13985986328125,-3.819788932800293,2.264651298522949,0.8233370780944824
1788893111236878600,9.149878662109375,-4.3796257972717285,2.7264928817749023,0.9677259922027588
1788893111246897400,9.1598974609375,-4.562464714050293,3.0259323120117188,1.0885207653045654
1788893111256917000,9.1699169921875,-4.268585681915283,3.082988739013672,1.1396517753601074
1788893111266936800,9.179936767578125,-3.6221423149108887,2.959811210632324,1.2784857749938965
1788893111276957200,9.189957275390626,-2.7760374546051025,2.7268104553222656,1.1663641929626465
1788893111286977800,9.199977783203124,-1.9373855590820312,2.3424854278564453,1.0867211818695068
1788893111296999200,9.209999267578125,-1.1922640800476074,1.8446955680847168,1.244553565979004
1788893111307020800,9.220020751953125,-0.4253063201904297,1.4590811729431152,1.3517751693725586
1788893111317043000,9.23004296875,0.2429823875427246,1.2534847259521484,1.5395560264587402
1788893111327065600,9.240065673828125,0.7934327125549316,1.1126394271850586,1.7496612071990967
1788893111337088300,9.250088134765624,1.279311180114746,0.907597541809082,1.891648530960083
1788893111347111400,9.260111328125,1.5971956253051758,0.7496738433837891,2.0140278339385986
1788893111357134600,9.270134521484374,1.8116683959960938,0.5981426239013672,2.0548579692840576
1788893111367158000,9.280157958984375,1.9145870208740234,0.41697120666503906,1.9805636405944824
1788893111377186800,9.290186767578126,1.959531307220459,0.1934347152709961,1.8299200534820557
1788893111387203000,9.300203125,1.9780182838439941,-0.013062000274658203,1.7957251071929932
1788893111397219800,9.3102197265625,2.0094189643859863,-0.2384181022644043,1.8050153255462646
1788893111407236900,9.32023681640625,1.9321699142456055,-0.43329524993896484,1.7296874523162842
1788893111417254100,9.330254150390624,1.782365322113037,-0.7016324996948242,1.6088027954101562
1788893111427272400,9.3402724609375,1.5882658958435059,-0.9222602844238281,1.4346144199371338
1788893111437291300,9.350291259765624,1.392829418182373,-1.0703315734863281,1.138272762298584
1788893111447310800,9.360310791015625,1.1095728874206543,-1.2034196853637695,0.8194260597229004
1788893111457331500,9.37033154296875,0.828742504119873,-1.365379810333252,0.5449981689453125
1788893111467352800,9.380352783203126,0.564399242401123,-1.5092487335205078,0.3253469467163086
1788893111477375000,9.390375,0.2826838493347168,-1.6682167053222656,0.24611663818359375
1788893111487398000,9.40039794921875,0.03334522247314453,-1.8045058250427246,-0.06727218627929688
1788893111497421300,9.41042138671875,-0.10976123809814453,-2.055664539337158,-0.47394800186157227
1788893111507445200,9.4204453125,-0.0033326148986816406,-2.208559513092041,-0.8137965202331543
1788893111517469700,9.4304697265625,0.2431926727294922,-2.348681926727295,-1.3497486114501953
1788893111527494400,9.440494384765625,0.5487494468688965,-2.620762825012207,-1.6019763946533203
1788893111537519000,9.45051904296875,0.8920340538024902,-2.8627443313598633,-1.5106101036071777
1788893111547544000,9.4605439453125,1.1478843688964844,-2.961833953857422,-1.4623141288757324
1788893111557565200,9.470565185546874,1.17303466796875,-2.9974303245544434,-1.2009873390197754
1788893111567586600,9.480586669921875,0.9593667984008789,-2.8559532165527344,-0.7729415893554688
1788893111577608000,9.49060791015625,0.42446231842041016,-2.545992374420166,-0.27713537216186523
1788893111587626500,9.50062646484375,-0.35949087142944336,-2.130885124206543,0.16758489608764648
1788893111597645000,9.51064501953125,-1.0973730087280273,-1.6114625930786133,0.5459580421447754
1788893111607664000,9.5206640625,-1.7299833297729492,-1.1898813247680664,0.9903626441955566
1788893111617683700,9.53068359375,-2.240635395050049,-0.7762422561645508,1.4327025413513184
1788893111627703600,9.54070361328125,-2.608276844024658,-0.4253568649291992,1.7054784297943115
1788893111637724000,9.550723876953125,-2.8521482944488525,-0.2031083106994629,1.831876516342163
1788893111647744500,9.56074462890625,-2.873140573501587,-0.042456626892089844,1.8250296115875244
1788893111657766000,9.570765869140626,-2.63165020942688,0.05481433868408203,1.621293067932129
1788893111667787500,9.58078759765625,-2.1713926792144775,-0.05832195281982422,1.291032314300537
1788893111677809700,9.5908095703125,-1.603529453277588,-0.24312496185302734,0.9150190353393555
1788893111687832300,9.600832275390625,-0.9724082946777344,-0.48134660720825195,0.5271401405334473
1788893111697855000,9.61085498046875,-0.27387094497680664,-0.8298635482788086,0.31856489181518555
1788893111707878100,9.620878173828125,0.3881831169128418,-1.1772541999816895,-0.020427227020263672
1788893111717901600,9.630901611328126,0.802983283996582,-1.4970765113830566,-0.17172622680664062
1788893111727925000,9.640925048828125,0.8210296630859375,-1.7029976844787598,0.05315685272216797
1788893111737953800,9.650953857421875,0.4247570037841797,-1.663078784942627,0.44950151443481445
1788893111747970000,9.660969970703125,-0.19020795822143555,-1.3197226524353027,0.6460309028625488
1788893111757986600,9.670986572265624,-0.732025146484375,-0.9116616249084473,0.7032508850097656
1788893111768003300,9.68100341796875,-1.1838016510009766,-0.4362797737121582,0.6493229866027832
1788893111778020900,9.691020751953126,-1.489201545715332,0.1309947967529297,0.2676663398742676
1788893111788039000,9.701038818359375,-1.5168161392211914,0.5035195350646973,-0.40413331985473633
1788893111798057700,9.7110576171875,-1.0213899612426758,0.6660323143005371,-1.096764087677002
1788893111808077300,9.721077392578126,-0.19553565979003906,0.5003137588500977,-1.6079716682434082
1788893111818098000,9.731097900390624,0.7339868545532227,0.1547231674194336,-1.617079734802246
1788893111828119300,9.741119384765625,1.5350265502929688,-0.14974403381347656,-1.4200425148010254
1788893111838141400,9.751141357421876,2.058382987976074,-0.3148689270019531,-1.0939006805419922
1788893111848164400,9.761164306640625,2.2498998641967773,-0.14658737182617188,-0.7886762619018555
1788893111858188000,9.77118798828125,2.0155277252197266,0.20236539840698242,-0.4679417610168457
1788893111868212200,9.781212158203125,1.3047809600830078,0.5133790969848633,-0.2388296127319336
1788893111878236700,9.791236572265625,0.2858095169067383,0.8431658744812012,0.050670623779296875
1788893111888261400,9.801261474609374,-0.6497902870178223,1.2922840118408203,0.0968332290649414
1788893111898286300,9.811286376953126,-1.3994150161743164,1.6579208374023438,0.04238080978393555
1788893111908311000,9.82131103515625,-2.0754218101501465,1.8607592582702637,-0.016201019287109375
1788893111918332200,9.831332275390626,-2.618673324584961,2.0452494621276855,-0.14925336837768555
1788893111928350700,9.841350830078126,-2.9651038646698,2.111546516418457,-0.2301769256591797
1788893111938369500,9.85136962890625,-3.0784952640533447,2.1739015579223633,-0.4069328308105469
1788893111948388600,9.861388671875,-3.07930064201355,2.197991371154785,-0.6962485313415527
1788893111958408200,9.871408203125,-3.1639065742492676,2.1158571243286133,-1.0565648078918457
1788893111968428000,9.881427978515624,-3.3626768589019775,2.0174436569213867,-1.4247264862060547
1788893111978448400,9.891448486328125,-3.4748103618621826,2.0927486419677734,-1.6271767616271973
1788893111988469000,9.901468994140625,-3.2989165782928467,2.2669758796691895,-2.138430118560791
1788893111998490400,9.911490478515624,-3.199291467666626,1.9732990264892578,-2.921964645385742
1788893112008512000,9.921511962890625,-2.7517597675323486,1.780468463897705,-3.697268009185791
1788893112018534100,9.9315341796875,-1.8382210731506348,1.8279681205749512,-4.314779281616211
1788893112028556500,9.941556640625,-0.7399415969848633,1.1794781684875488,-4.4682183265686035
1788893112038579500,9.951579345703125,0.24868106842041016,0.3510475158691406,-4.431699752807617
1788893112048602600,9.9616025390625,1.1376047134399414,-0.44127321243286133,-4.325272083282471
1788893112058625800,9.971625732421876,2.0017752647399902,-1.046332836151123,-4.187448501586914
1788893112068649200,9.981649169921875,2.7558183670043945,-1.417494773864746,-4.170114040374756
1788893112078677800,9.991677734375,3.321763515472412,-1.5612945556640625,-4.26911735534668
1788893112088694500,10.001694580078125,3.476923942565918,-1.4559273719787598,-4.482080936431885
1788893112098711000,10.0117109375,3.186403751373291,-1.1892166137695312,-4.64387845993042
1788893112108728300,10.021728271484376,2.8003201484680176,-0.9734992980957031,-4.629133224487305
1788893112118745900,10.031745849609376,2.2797980308532715,-0.8549933433532715,-4.436319828033447
1788893112128764200,10.04176416015625,1.7696685791015625,-0.9106354713439941,-4.326653003692627
1788893112138783000,10.051782958984376,1.331876277923584,-0.9841680526733398,-4.0211100578308105
1788893112148802800,10.061802734375,1.061570644378662,-1.0037875175476074,-3.324741840362549
1788893112158823400,10.071823486328125,0.9478940963745117,-1.003448486328125,-2.4921178817749023
1788893112168844800,10.0818447265625,0.9182014465332031,-0.8121504783630371,-1.3226795196533203
1788893112178867000,10.091866943359374,0.9074077606201172,-0.41455507278442383,-0.056307315826416016
1788893112188889900,10.101889892578125,0.8366818428039551,0.09920215606689453,1.015690803527832
1788893112198913300,10.111913330078124,0.6972856521606445,0.6535210609436035,1.8831291198730469
1788893112208937500,10.1219375,0.57427978515625,1.2197699546813965,2.573734760284424
1788893112218962000,10.1319619140625,0.3935556411743164,1.692258358001709,3.1197800636291504
1788893112228986400,10.141986328125,0.16251659393310547,2.0791687965393066,3.5117037296295166
1788893112239011300,10.15201123046875,-0.05869340896606445,2.282989501953125,3.8124916553497314
1788893112249035300,10.16203515625,-0.27235913276672363,2.471879005432129,3.9342405796051025
1788893112259056600,10.172056640625,-0.49957752227783203,2.490072250366211,4.0654096603393555
1788893112269075200,10.1820751953125,-0.5884006023406982,2.3839306831359863,4.159567356109619
1788893112279094000,10.192093994140626,-0.6635837554931641,2.2276406288146973,3.951856851577759
1788893112289113000,10.202113037109376,-0.795342206954956,2.045461654663086,3.154632329940796
1788893112299132400,10.21213232421875,-0.5811550617218018,1.7693243026733398,1.9053020477294922
1788893112309152300,10.22215234375,0.14554738998413086,1.2740631103515625,0.5079426765441895
1788893112319172600,10.232172607421875,1.127767562866211,0.5747714042663574,-0.9613423347473145
1788893112329193500,10.242193359375,2.2514193058013916,-0.37015199661254883,-2.012363910675049
1788893112339214600,10.252214599609376,3.5366971492767334,-1.8095097541809082,-2.7973709106445312
1788893112349236500,10.262236572265625,4.479765892028809,-2.8597164154052734,-2.5842480659484863
1788893112359258600,10.272258544921876,5.082590103149414,-3.277942180633545,-1.8385872840881348
1788893112369281000,10.282281005859375,5.3579792976379395,-3.0368857383728027,-1.253152847290039
1788893112379304000,10.292303955078125,5.173420429229736,-2.425607204437256,-0.948340892791748
1788893112389326800,10.302326904296875,4.411350727081299,-2.032163143157959,-1.0806365013122559
1788893112399350000,10.31235009765625,3.239994525909424,-1.455322265625,-1.2291269302368164
1788893112409373400,10.32237353515625,1.762934684753418,-0.8606972694396973,-1.133479118347168
1788893112419402200,10.33240234375,0.37549543380737305,-0.4127373695373535,-0.8313226699829102
1788893112429418800,10.342418701171875,-0.6341331005096436,0.045044898986816406,-0.4762701988220215
1788893112439435500,10.352435546875,-1.3311278820037842,0.4388461112976074,-0.1917896270751953
1788893112449452800,10.362452880859376,-1.8085358142852783,1.0831737518310547,0.2471027374267578
1788893112459470300,10.37247021484375,-2.1277034282684326,1.3710441589355469,0.4320049285888672
1788893112469488400,10.38248828125,-2.607661485671997,1.5972375869750977,0.8306646347045898
1788893112479507200,10.392507080078126,-2.855794906616211,2.038862705230713,1.3523950576782227
1788893112489527000,10.402527099609374,-2.828643321990967,2.5266313552856445,1.8238377571105957
1788893112499547600,10.412547607421875,-2.726871967315674,2.79107666015625,2.2535271644592285
1788893112509568800,10.42256884765625,-2.5680460929870605,2.9224061965942383,2.7262730598449707
1788893112519591000,10.4325908203125,-2.378549098968506,2.9873290061950684,3.211799144744873
1788893112529613800,10.44261376953125,-2.1697428226470947,3.0382347106933594,3.7517499923706055
1788893112539637200,10.45263720703125,-1.881740927696228,3.1086373329162598,4.138668537139893
1788893112549661400,10.462661376953125,-1.4809541702270508,3.221611976623535,4.041317939758301
1788893112559686000,10.472685791015625,-1.0282838344573975,3.240957736968994,3.531015634536743
1788893112569710600,10.482710693359374,-0.5342516899108887,3.0967583656311035,2.74656343460083
1788893112579735300,10.4927353515625,0.15227866172790527,2.718874454498291,1.7317934036254883
1788893112589759700,10.502759765625,0.9784414768218994,2.009519100189209,0.7932953834533691
1788893112599781000,10.512781005859376,1.8129253387451172,1.130636215209961,0.1165013313293457
1788893112609799700,10.522799560546876,2.6092920303344727,0.26171445846557617,-0.3415031433105469
1788893112619818500,10.532818603515626,3.382749319076538,-0.5286602973937988,-0.684321403503418
1788893112629837600,10.542837646484376,3.9805476665496826,-1.2114324569702148,-0.943943977355957
1788893112639857000,10.55285693359375,4.2256879806518555,-1.6368536949157715,-1.1751046180725098
1788893112649876700,10.562876708984374,3.9801032543182373,-1.9571080207824707,-1.3635296821594238
1788893112659897000,10.57289697265625,3.3650949001312256,-2.212672233581543,-1.8076095581054688
1788893112669918000,10.58291796875,2.726334810256958,-2.175906181335449,-2.0671439170837402
1788893112679939000,10.59293896484375,2.167750597000122,-2.164958953857422,-2.229125499725342
1788893112689961000,10.6029609375,1.622730016708374,-2.3535475730895996,-2.2536206245422363
1788893112699983000,10.612983154296876,1.1774566173553467,-2.651834487915039,-2.419240951538086
1788893112710005500,10.623005615234375,0.8350765705108643,-3.0192947387695312,-2.793386459350586
1788893112720028400,10.6330283203125,0.6199276447296143,-3.0367374420166016,-2.8034424781799316
1788893112730051300,10.64305126953125,0.6709749698638916,-3.2631382942199707,-3.136444091796875
1788893112740074500,10.653074462890626,0.7273552417755127,-3.142108917236328,-2.845973014831543
1788893112750098000,10.663097900390625,0.8232741355895996,-2.871337413787842,-2.352205276489258
1788893112760126700,10.673126708984375,0.8032217025756836,-2.56589412689209,-1.969161033630371
1788893112770143200,10.683143310546875,0.7914495468139648,-2.153597831726074,-1.488372802734375
1788893112780160000,10.693159912109374,0.6687588691711426,-1.638073444366455,-0.8454599380493164
1788893112790177300,10.70317724609375,0.3008847236633301,-1.0554866790771484,-0.12584352493286133
1788893112800194800,10.71319482421875,-0.21777820587158203,-0.42215776443481445,0.5742530822753906
1788893112810212900,10.723212890625,-0.7656004428863525,0.2073516845703125,1.2152109146118164
1788893112820231700,10.733231689453126,-1.308534860610962,0.801607608795166,1.790806770324707
